0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 75, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 79, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 9, 18, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 10, 11, 11, 13, 13, 13, 14, 21, 81, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 7, 8, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 12, 12, 12, 12, 13, 14, 16, 17, 17, 18, 18, 20, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 6, 7, 8, 8, 10, 10, 11, 11, 11, 11, 11, 12, 12, 13, 14, 17, 18, 18, 18, 18, 18, 19, 19, 19, 20, 20, 21, 22, 22, 24, 25, 60, 63, 
0, 0, 0, 0, 0, 8, 9, 10, 10, 11, 11, 12, 13, 14, 14, 14, 14, 15, 15, 16, 16, 16, 17, 17, 17, 18, 18, 18, 18, 19, 20, 20, 20, 20, 20, 21, 21, 21, 22, 22, 22, 22, 23, 24, 25, 25, 26, 26, 28, 30, 
0, 0, 0, 0, 0, 1, 3, 5, 7, 9, 11, 11, 11, 11, 12, 15, 15, 15, 15, 15, 16, 16, 17, 17, 18, 18, 18, 19, 19, 20, 20, 20, 22, 22, 22, 22, 22, 24, 25, 26, 26, 26, 26, 26, 26, 28, 29, 32, 32, 34, 
0, 0, 0, 0, 0, 9, 9, 11, 12, 14, 15, 15, 16, 17, 18, 18, 18, 18, 20, 20, 20, 20, 21, 21, 21, 21, 21, 21, 21, 21, 22, 22, 22, 23, 23, 23, 23, 24, 24, 24, 25, 26, 26, 27, 28, 30, 31, 31, 31, 35, 
0, 0, 8, 9, 14, 14, 16, 17, 17, 17, 18, 19, 19, 19, 19, 19, 19, 20, 20, 20, 20, 20, 20, 20, 21, 21, 22, 22, 22, 22, 22, 23, 23, 23, 23, 23, 23, 24, 24, 24, 25, 26, 26, 27, 27, 28, 39, 42, 110, 113, 
0, 0, 0, 0, 14, 15, 17, 17, 18, 20, 20, 20, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 22, 22, 23, 23, 24, 24, 24, 25, 26, 26, 27, 27, 27, 27, 29, 29, 29, 29, 32, 32, 32, 35, 38, 42, 43, 46, 
0, 0, 0, 0, 0, 0, 0, 7, 10, 12, 12, 13, 14, 15, 16, 16, 16, 16, 17, 18, 18, 18, 19, 19, 19, 19, 20, 21, 21, 21, 23, 23, 24, 25, 25, 26, 26, 26, 26, 28, 29, 36, 37, 38, 38, 39, 40, 40, 53, 53, 
0, 0, 0, 0, 0, 16, 16, 17, 19, 22, 22, 22, 23, 23, 24, 25, 25, 25, 26, 26, 27, 27, 28, 29, 29, 29, 31, 31, 33, 34, 34, 35, 37, 38, 38, 38, 40, 40, 40, 41, 41, 42, 44, 44, 47, 48, 48, 49, 49, 49, 
0, 0, 0, 1, 16, 17, 23, 23, 23, 24, 28, 31, 32, 33, 33, 34, 34, 35, 37, 37, 38, 38, 38, 38, 38, 38, 39, 40, 40, 40, 42, 42, 42, 43, 43, 43, 43, 43, 43, 44, 45, 45, 45, 46, 46, 46, 46, 48, 67, 76, 
-1, 0, 3, 26, 28, 29, 35, 36, 36, 36, 38, 39, 39, 39, 41, 41, 41, 41, 41, 42, 42, 42, 42, 42, 43, 43, 43, 43, 43, 43, 43, 43, 43, 44, 44, 44, 44, 45, 45, 45, 46, 47, 48, 48, 49, 52, 54, 54, 54, 57, 
